what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1289169320480
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1289169320482
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1289169320483
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1289169320488
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1289169320489
os,sysinfo,,,"win32",1289169320493
arch,sysinfo,,,"x86",1289169320493
ws,sysinfo,,,"win32",1289169320493
locale,sysinfo,,,"pt_BR",1289169320493
processors,sysinfo,,,"2",1289169320494
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1289169320494
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1289169320494
java.specification.name,sysinfo,,,"Java Platform API Specification",1289169320494
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1289169320494
java.specification.version,sysinfo,,,"1.6",1289169320494
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1289169320494
java.version,sysinfo,,,"1.6.0_20",1289169320494
java.vm.info,sysinfo,,,"mixed mode",1289169320494
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1289169320494
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1289169320494
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1289169320494
java.vm.specification.version,sysinfo,,,"1.0",1289169320494
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1289169320494
java.vm.version,sysinfo,,,"16.3-b01",1289169320494
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289169323513
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289169379178
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1289169379225
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289169380593
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289169382007
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289169382234
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1289169383000
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1289169383005
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1289169383008
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1289169383010
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1289169383072
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1289173879844
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1289173879845
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1289173879846
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1289173879847
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1289173879848
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1289173879849
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1289173879850
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1289173879850
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1289173879852
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1289173879852
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1289173879853
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1289173879855
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1289173879857
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1289173879858
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1289173879859
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1289173879860
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100614-1136,"org.eclipse.emf.common.ui",1289173879860
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1289173879862
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1289173879863
started,bundle,org.eclipse.emf.edit,2.6.0.v20100614-1136,"org.eclipse.emf.edit",1289173879864
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100614-1136,"org.eclipse.emf.edit.ui",1289173879864
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1289173879865
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1289173879866
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1289173879866
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1289173879867
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1289173879868
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1289173879869
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1289173879870
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1289173879871
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1289173879872
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1289173879873
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1289173879874
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1289173879874
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1289173879875
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1289173879876
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1289173879877
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1289173879877
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1289173879878
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1289173879879
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1289173879882
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1289173879883
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1289173879884
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1289173879885
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1289173879887
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1289173879892
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1289173879896
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1289173879897
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1289173879897
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1289173879898
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1289173879899
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1289173879900
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1289173879900
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1289173879901
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1289173879901
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1289173879902
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1289173879903
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1289173879910
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1289173879911
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1289173879912
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1289173879913
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1289173879914
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1289173879915
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1289173879917
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1289173879918
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1289173879919
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1289173879922
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1289173879924
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1289173879925
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1289173879926
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1289173879926
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1289173879927
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1289173879928
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1289173879929
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1289173879930
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1289173879931
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1289173879932
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1289173879933
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1289173879934
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1289173879935
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1289173879938
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1289173879939
os,sysinfo,,,"win32",1289173879943
arch,sysinfo,,,"x86",1289173879943
ws,sysinfo,,,"win32",1289173879943
locale,sysinfo,,,"pt_BR",1289173879943
processors,sysinfo,,,"2",1289173879943
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1289173879943
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1289173879943
java.specification.name,sysinfo,,,"Java Platform API Specification",1289173879943
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1289173879943
java.specification.version,sysinfo,,,"1.6",1289173879943
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1289173879943
java.version,sysinfo,,,"1.6.0_20",1289173879943
java.vm.info,sysinfo,,,"mixed mode",1289173879943
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1289173879943
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1289173879943
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1289173879943
java.vm.specification.version,sysinfo,,,"1.0",1289173879943
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1289173879943
java.vm.version,sysinfo,,,"16.3-b01",1289173879943
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1289173880067
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1289173880069
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289173882225
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289173906386
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1289173906406
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289173909894
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289173924885
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289173929201
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289173976227
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1289173976247
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289173990391
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1289173993160
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1289173993216
started,bundle,org.eclipse.jst.servlet.ui,1.1.400.v201005272100,"org.eclipse.jst.servlet.ui",1289174008128
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.100.v201004202202,"org.eclipse.jst.common.project.facet.core",1289174008348
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.0.v201005191955,"org.eclipse.jst.ws.jaxrs.core",1289174008388
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1289174008598
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1289174008608
started,bundle,org.eclipse.jst.j2ee.core,1.2.0.v201005200200,"org.eclipse.jst.j2ee.core",1289174008924
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1289174009019
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1289174009156
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1289174009183
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1289174009327
started,bundle,org.eclipse.jst.j2ee,1.1.400.v201005271900,"org.eclipse.jst.j2ee",1289174009452
started,bundle,org.eclipse.jst.jee.ui,1.0.300.v201005191301,"org.eclipse.jst.jee.ui",1289174009483
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1289174009591
started,bundle,org.eclipse.jst.j2ee.ui,1.1.400.v201006030400,"org.eclipse.jst.j2ee.ui",1289174009605
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.400.v201004280900,"org.eclipse.jst.j2ee.navigator.ui",1289174009673
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1289174009677
started,bundle,org.eclipse.jpt.core,2.3.0.v201006020000,"org.eclipse.jpt.core",1289174012185
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174020116
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1289174021165
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1289174021182
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1289174021225
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1289174021239
opened,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1289174021376
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1289174021544
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1289174022063
opened,view,org.eclipse.mylyn.tasks.ui,,"org.eclipse.mylyn.tasks.ui.views.tasks",1289174022539
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1289174022633
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1289174022686
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1289174031493
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1289174036813
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1289174036843
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1289174037553
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174043688
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174061295
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1289174061319
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1289174061320
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174074355
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174135552
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1289174135584
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1289174135584
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174151089
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174158908
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174163796
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174173144
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174177361
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174182422
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174184096
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174185289
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174190396
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174199370
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174204178
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289174206078
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174207111
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174210411
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174215797
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174218026
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289174219800
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1289174240827
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289174241146
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289174241671
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1289174241955
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1289174242117
